n;q_time;q_c;q_s;q__c/n;q_s/n,m_time;m_c;m_s;m__c/n;m_s/n,i_time;i_c;i_s;i__c/n;i_s/n;q_dual_time;q_dual_c;q_dual_s;q_dual__c/n;q_dual_s/n
5000;0.000482;74498.242188;34155.921875;14.899648;6.831184;0.000695;55224.179688;61808.000000;11.044836;12.361600;0.243634;6219819.500000;4999.000000;1243.963867;0.999800;0.000458;33953.179688;24858.400391;6.790636;4.971680
5100;0.000500;75853.640625;33774.218750;14.873262;6.622396;0.000726;56478.941406;63208.000000;11.074302;12.393725;0.258311;6496302.500000;5099.000000;1273.784790;0.999804;0.000472;34665.718750;25427.800781;6.797200;4.985843
5200;0.000517;77376.382812;34850.281250;14.880074;6.701977;0.000747;57734.101562;64608.000000;11.102712;12.424616;0.273878;6747142.000000;5199.000000;1297.527222;0.999808;0.000489;36002.980469;25719.000000;6.923650;4.945961
5300;0.000528;79251.781250;35519.699219;14.953166;6.701830;0.000762;59000.320312;66008.000000;11.132135;12.454340;0.290067;6989296.500000;5299.000000;1318.735229;0.999811;0.000497;36843.761719;26506.460938;6.951653;5.001219
5400;0.000546;80618.718750;35644.140625;14.929393;6.600767;0.000782;60249.320312;67408.000000;11.157282;12.482963;0.307079;7275525.000000;5399.000000;1347.319458;0.999815;0.000509;37553.718750;27075.839844;6.954392;5.014044
5500;0.000542;83125.742188;36831.699219;15.113770;6.696673;0.000786;61517.140625;68808.000000;11.184935;12.510546;0.324935;7558818.500000;5499.000000;1374.330688;0.999818;0.000514;38047.378906;27445.359375;6.917706;4.990066
5600;0.000563;85306.078125;37910.878906;15.233229;6.769800;0.000832;62778.859375;70208.000000;11.210510;12.537143;0.343381;7835126.000000;5599.000000;1399.129639;0.999821;0.000523;39207.859375;28208.919922;7.001404;5.037307
5700;0.000603;86391.023438;38199.738281;15.156320;6.701709;0.000852;64034.199219;71608.000000;11.234070;12.562807;0.362610;8108295.500000;5699.000000;1422.508057;0.999825;0.000545;39556.539062;28336.580078;6.939744;4.971330
5800;0.000584;89017.820312;39580.640625;15.347900;6.824248;0.000838;65312.398438;73008.000000;11.260758;12.587586;0.382317;8401748.000000;5799.000000;1448.577271;0.999828;0.000544;40655.761719;29051.179688;7.009614;5.008824
5900;0.000579;91061.359375;40080.019531;15.434129;6.793224;0.000838;66564.281250;74408.000000;11.282082;12.611526;0.402152;8700764.000000;5899.000000;1474.705811;0.999830;0.000556;41972.398438;30288.160156;7.113966;5.133586
6000;0.000590;91844.539062;40337.761719;15.307424;6.722960;0.000865;67836.078125;75808.000000;11.306013;12.634666;0.422442;8995667.000000;5999.000000;1499.277710;0.999833;0.000561;42132.238281;30582.080078;7.022040;5.097013
6100;0.000600;94344.960938;40685.601562;15.466387;6.669771;0.000852;69098.703125;77208.000000;11.327656;12.657049;0.443025;9297580.000000;6099.000000;1524.193359;0.999836;0.000566;42625.121094;30779.220703;6.987725;5.045774
6200;0.000616;95794.703125;42144.761719;15.450758;6.797542;0.000901;70385.320312;78608.000000;11.352471;12.678710;0.465723;9606372.000000;6199.000000;1549.414917;0.999839;0.000582;43044.820312;31210.339844;6.942713;5.033926
6300;0.000641;97965.656250;43370.898438;15.550105;6.884270;0.000913;71659.718750;80008.000000;11.374558;12.699682;0.489176;9918548.000000;6299.000000;1574.372681;0.999841;0.000681;44278.878906;32070.400391;7.028394;5.090539
6400;0.000736;100888.460938;44601.660156;15.763822;6.969009;0.001023;72946.820312;81408.000000;11.397941;12.720000;0.516008;10227322.000000;6399.000000;1598.019043;0.999844;0.000634;44669.480469;32240.939453;6.979606;5.037647
6500;0.000686;102375.796875;44813.718750;15.750123;6.894418;0.000982;74229.640625;82808.000000;11.419945;12.739693;0.543321;10564826.000000;6499.000000;1625.357910;0.999846;0.000634;46446.660156;32782.121094;7.145640;5.043403
6600;0.000778;105066.117188;45946.578125;15.919109;6.961603;0.001065;75522.296875;84208.000000;11.442773;12.758788;0.574393;10864844.000000;6599.000000;1646.188354;0.999848;0.000692;46742.359375;33556.558594;7.082176;5.084327
